t,rep_0,rep_1,rep_2,rep_3,rep_4,rep_5,rep_6,rep_7,rep_8,rep_9,rep_10,rep_11,rep_12,rep_13,rep_14,rep_15,rep_16,rep_17,rep_18,rep_19,rep_20,rep_21,rep_22,rep_23,rep_24,rep_25,rep_26,rep_27,rep_28,rep_29,rep_30,rep_31,rep_32,rep_33,rep_34,rep_35,rep_36,rep_37,rep_38,rep_39,rep_40,rep_41,rep_42,rep_43,rep_44,rep_45,rep_46,rep_47,rep_48,rep_49,rep_50,rep_51,rep_52,rep_53,rep_54,rep_55,rep_56,rep_57,rep_58,rep_59,rep_60,rep_61,rep_62,rep_63,rep_64,rep_65,rep_66,rep_67,rep_68,rep_69,rep_70,rep_71,rep_72,rep_73,rep_74,rep_75,rep_76,rep_77,rep_78,rep_79,rep_80,rep_81,rep_82,rep_83,rep_84,rep_85,rep_86,rep_87,rep_88,rep_89,rep_90,rep_91,rep_92,rep_93,rep_94,rep_95,rep_96,rep_97,rep_98,rep_99
52,0.32570568905221503,0.33366892160145384,0.32522215235041735,0.3011142275518356,0.3157413912687805,0.31576258218121606,0.3183322030434107,0.3073949301419088,0.3394909296647433,0.34793968101209066,0.31321132296268217,0.31196072993714247,0.31940161146265156,0.3321345068908068,0.30853150618070857,0.33637301815109233,0.345697938081166,0.3296744305045399,0.32026925840338494,0.31006927146698793,0.30921641855862514,0.31516917655599447,0.32967539931290296,0.3063729733865568,0.3578294661505544,0.3168789934008701,0.3286418646997382,0.32057473772029194,0.31801121082519956,0.3346117684301468,0.3298569138258932,0.3293555699156484,0.3165688333639948,0.3187557138184315,0.3089170450233345,0.3151206292675561,0.3247204146028174,0.3279277058589402,0.3421773293349132,0.34599491520596853,0.34148967157413257,0.32226019801624217,0.3334944111918723,0.32567201419897857,0.3151941496768658,0.32372527546523044,0.31043979623783063,0.312314057351214,0.3358900100734597,0.3396275154923261,0.33266518347976726,0.32837486985576375,0.33012264152561965,0.306036527718122,0.31855475248739984,0.3359517622297282,0.31200598754561437,0.330086890175613,0.3274509568508294,0.29741216412351335,0.3086524964025447,0.31984112061467496,0.3219648894875225,0.3324433053753929,0.3178892653319678,0.3127593385708515,0.31781275029168005,0.32090309038827436,0.3197332333475456,0.3294720185282359,0.3119742455409885,0.308398911949247,0.3476270038837602,0.3292031456983026,0.32715495546674184,0.3422641096452578,0.35036183562118417,0.3385673637279372,0.3175284408755096,0.31801213134791273,0.3782682429632489,0.3275216996418024,0.31099631963120306,0.3340925200176001,0.323765641166282,0.3210099674295117,0.33922010544771375,0.31029257367464746,0.3428463416311612,0.3175066482094391,0.3067502069861454,0.3137595021686745,0.3376853374410701,0.34244195042148884,0.32336325977634794,0.33462965415203133,0.3082412027493914,0.30057199916478805,0.32770571210018273,0.31797328480620046
53,0.32613684386365677,0.3320637372563187,0.32922089749269634,0.3046026395579444,0.3117163713977332,0.31438597890337755,0.32850943532420807,0.3033455684118981,0.33592358731596866,0.345316411398896,0.31225810476897453,0.3142570671671502,0.32094251737449714,0.33041654851564006,0.3066820529336012,0.33913363117767054,0.3489634916872792,0.328184661350633,0.31910819060193973,0.31290025537069577,0.32312758070718317,0.3103074888952458,0.33354335680383523,0.309822269151392,0.3503688145914742,0.31451104242662165,0.3367781670101199,0.31198185804586825,0.3141190098200163,0.3406489812535821,0.32910565983731044,0.32740302145958194,0.31850613154248897,0.31738146409510537,0.30772579341667994,0.32033562455663867,0.32424659989832466,0.3228645000162764,0.3350630723003693,0.3552130674142574,0.3418688350210335,0.329273704074188,0.3449876132094364,0.32418161423079966,0.3155112959283162,0.32683450609810494,0.3137199372921442,0.308753058378637,0.3316117238533528,0.32961778976700595,0.3347588765749834,0.3292175338188727,0.3224895397017024,0.3062413715761352,0.3082920614361243,0.33293919355932183,0.3129055371455835,0.32961267686651763,0.3233336822437747,0.3064460538436923,0.31140994245706555,0.3197813802651805,0.3196946011943945,0.3356495315218871,0.32000153427677736,0.30924488668521677,0.32431504665336913,0.31495078213047767,0.32337982314495395,0.32173384438889785,0.3086953918700315,0.30865213623149373,0.34097475282418055,0.3268007892031975,0.32821319170392926,0.3388457079846267,0.34714368911574445,0.33509402461396337,0.32167860212173094,0.31712804611534806,0.37647497089654475,0.3246253404893445,0.3096619511377757,0.33452271428334684,0.3314555884138956,0.3200913268633822,0.33976091068111985,0.3058876551261101,0.34884002996751334,0.31476959989886943,0.30936447066228534,0.3179239994796268,0.33789086127099777,0.3451202436466444,0.3236278331843471,0.33035420862488074,0.3103302668000154,0.301867288016822,0.33307191471568043,0.3262809893024266
54,0.31813603944107327,0.3266732736724451,0.32974395212340246,0.2961237959305333,0.30844286533516374,0.31616885610602663,0.32775229101527154,0.30013020421518416,0.3348013711051546,0.34068090514902066,0.3070566552390388,0.31324135400612385,0.3135788238648662,0.3233349040477423,0.30666323745231666,0.3358648219810211,0.3581209469536375,0.3236488692659809,0.3231539512329911,0.31398297814092097,0.31558139181524,0.30403779830436406,0.3334652916465836,0.30252662864903457,0.32875036545749947,0.3227300484238366,0.33156975234025254,0.31064463687706345,0.3206195338029213,0.3347834960354345,0.32511631948032677,0.33274000708958135,0.33567905898654604,0.317408163794692,0.3103748939136338,0.3168510009804701,0.3362982983387669,0.321402107343599,0.336367676398849,0.34581565570733863,0.33729068254697986,0.33073368663892616,0.3409077214904212,0.32247019680743605,0.31263782925848127,0.32577208363708104,0.32180360139126674,0.31330986076242573,0.33389868604967554,0.3285422214442279,0.3314892632595416,0.3351162109828175,0.3272024613039906,0.3109249250098431,0.3129005547557294,0.3360524133205324,0.3082317242354521,0.32590817146436385,0.3192477412412173,0.3058064594307274,0.30974305061551183,0.32609951190661385,0.31869332043170273,0.33423996385156746,0.32507517062239943,0.3040177020557634,0.324364924920269,0.3110602658994116,0.3211467061160986,0.32628309950472245,0.3118983058126691,0.31772788703096116,0.3396367365982107,0.3187405091897816,0.32983480797433906,0.3345167126735414,0.3430063840847026,0.33306922768531305,0.3203788549459518,0.33227289560821116,0.3759756634314699,0.31566867156702483,0.30763149336259576,0.3359429712530545,0.3344028193702663,0.32048682334543843,0.33609290961811344,0.29864464216762987,0.3519314407365535,0.31109882413580947,0.3044230578945969,0.31789337565189435,0.3415323679276113,0.34433605036810044,0.3276316331149348,0.33646231347795674,0.3094905895734269,0.3055603379059571,0.32871800388928835,0.3267979703455546
55,0.31723022152615654,0.32654237216686177,0.33332309722596754,0.29309776900563955,0.3032731823449253,0.31204669820996306,0.33051975360186897,0.28555986637329844,0.3334384452717808,0.3386559500777593,0.31098089213263996,0.3147167194759143,0.3225123644823665,0.32726894217977665,0.3125856599351927,0.3396149705607695,0.3599704255414672,0.32493528281984124,0.32533269223099526,0.31608327140298514,0.32215654004414535,0.30948325472955374,0.3359656164560623,0.2921843259437281,0.32350154422570504,0.32997840473913087,0.33642836766783296,0.30921332355057973,0.31859860249698324,0.3366551945210789,0.32440530651600186,0.32878649208653515,0.3375756234803877,0.31569160911430927,0.31326322431462217,0.32796236563456815,0.3394368759558392,0.32714715215528706,0.3383661415453007,0.3455064582248647,0.33747580982847214,0.33382522615532134,0.35090362050055257,0.32210555353940873,0.3086881426239602,0.3294075444133724,0.31587592221975475,0.3109733070101027,0.33526357331143497,0.3362391450663327,0.33386994634819434,0.32148548200156235,0.3286183921075715,0.30761127026862856,0.31220167052259856,0.34735630294332137,0.3049192044594299,0.32151014194435873,0.3145358213681631,0.3125964833937317,0.31881849904481446,0.3280924006533747,0.31734901625150624,0.33389480588350967,0.33007718831992583,0.31103836188319633,0.3286299103212257,0.32170213590415664,0.31666362341877996,0.32515484272511574,0.310275306860705,0.3125151729313977,0.33319895976794034,0.32318359747938263,0.3328818922380536,0.3376678320344553,0.345012399189346,0.3341806352341151,0.3295818635536679,0.32920245147628185,0.3674342995229366,0.3125886940655084,0.304962733501294,0.3371479698449779,0.352646008393157,0.3188609932225182,0.33649934146843785,0.30259538561363136,0.350429707821008,0.3159950283812306,0.30508856360496284,0.31387877011743254,0.3401595243020295,0.3332349363164286,0.33048190979742553,0.34060550791396904,0.3095690586407093,0.31534278427158774,0.33145002606215324,0.33132020135657575
56,0.30962582089037544,0.3167821709732961,0.3300858672695687,0.2906412975281411,0.30443181955372467,0.30643443054873143,0.32693988132853613,0.2877161125516048,0.32741761352836646,0.3377773729044539,0.31397411509382345,0.3114360846922495,0.31730044926885126,0.331105305715195,0.30564918347868913,0.3356108693698858,0.35455597800041705,0.32431122479431307,0.3255760409676696,0.3129732193409661,0.30891044706201537,0.3124019362088958,0.3397670297988447,0.2932226999997354,0.3265141969484461,0.3382256287797569,0.3394100217569915,0.31455660247034,0.32731616517754386,0.32769716420740064,0.32286381315650803,0.33144793915250026,0.3373240142137878,0.30998752229216636,0.3130637991689686,0.331906738366839,0.3387612335832945,0.32453933518559575,0.34640776382021893,0.34667883968015395,0.3269443077730715,0.3370146272844589,0.34609905345619263,0.32233817845751156,0.30275575828600304,0.3268897837780548,0.3095400228620587,0.3117978112310444,0.32827248980771306,0.3319059991944387,0.32406422263239737,0.3155635912259121,0.3255184974272979,0.30473744435074895,0.30937537182256736,0.3478718503264883,0.30751155686988685,0.3206099185287193,0.31309173003301577,0.3085136675899346,0.32078676259954725,0.32660502692423266,0.3211972080186009,0.33111623044249394,0.3320011927405345,0.32067466391793054,0.33533078956659584,0.3150739132520239,0.3115036513900255,0.32246572775403315,0.30663693907158296,0.31428781939428563,0.338302261245006,0.32992749978968133,0.3298448692532667,0.34343544606008086,0.34475161873963833,0.3241215610530185,0.3294118012566817,0.3338057595793785,0.3614009765313201,0.31337766215870533,0.2974279216840633,0.3371745906513627,0.3457047100377613,0.3225405110559828,0.3364456195844196,0.30787214736656093,0.3532029197601197,0.3151007129339285,0.31074145656702196,0.30989991719213145,0.349163154772942,0.3350144923325572,0.33032659764502037,0.33662042929469194,0.3164850949420769,0.31078002129703763,0.3353508712865587,0.33574426545719815
57,0.3181580994018811,0.3238151848406439,0.3268766732808538,0.2891900653348104,0.3016400376245682,0.30531072856533276,0.3388634944407936,0.2988036876022128,0.3212971145259948,0.33609754706183037,0.31063243001030855,0.30941725324987346,0.3190747508494244,0.31817569054014627,0.3040505491085256,0.3296933105076557,0.34987373933888194,0.32749629149304743,0.3246511245005755,0.3125824033154884,0.3071627946017692,0.3070385713095931,0.34271835998329336,0.28852827409890364,0.3374604378543353,0.3421993535879861,0.3398429825727421,0.3187140208510331,0.3305195845460104,0.325443379633498,0.3242451016783773,0.33711056124594496,0.33508194716440215,0.3100833988455807,0.32609048447352446,0.32744381917875864,0.34356008855703035,0.32726850475045577,0.35016853201683146,0.34597206814897297,0.3278212922024212,0.3372994664407122,0.32921025955495375,0.3241914747265524,0.3004561707606402,0.33587576350023285,0.3252630920351181,0.31139777920748385,0.3250382861697644,0.3362826876814139,0.3201478180684362,0.3177644671625567,0.3310348508596378,0.3014065956910514,0.30997219185177133,0.34421610939275904,0.30447153945711786,0.32009397009886975,0.3048257637785237,0.3140338429491956,0.3195420385754236,0.3299802356761997,0.3047709513781255,0.33491635269664577,0.331314855093483,0.3179905151200229,0.33467876484750175,0.3142595004576143,0.2965552059553107,0.31895515110747996,0.3090076897088059,0.32688032689031743,0.342664359037574,0.33567170354085063,0.3269392722605867,0.3413735022509556,0.3418942519128997,0.32501887796979606,0.324606100033019,0.3313021379682738,0.36149126934075904,0.32078007889342564,0.290456244925963,0.33548077917849783,0.34358173417718696,0.3204439919126003,0.33485043130083625,0.30584674409557205,0.3497566545631948,0.31218844440684257,0.30626221215480426,0.30654485660024455,0.3359511916947221,0.32983564933917875,0.3263549410180566,0.33307212398902186,0.31041111630581397,0.3104902120066425,0.3385121897220104,0.33584322470558337
58,0.31771101827806586,0.32159358903570423,0.3278749342418557,0.29443249016629236,0.30497898609121865,0.3075981035103569,0.3350657722916716,0.29961927586072856,0.32727527244564336,0.3363122165554457,0.3114949274144221,0.30995594991385167,0.3209962893034635,0.3245315661161645,0.2979940827161625,0.33555973993265714,0.35441977385062884,0.3296074556539845,0.320954425962689,0.31173483514698447,0.30682290138463997,0.3147791468295524,0.34899286521784434,0.28385625156452515,0.33909985896314887,0.33914648594730984,0.33840315023414724,0.32802672436314506,0.3317217577807234,0.3298394953549095,0.32530668685638986,0.326859513866124,0.3325096474946093,0.3112390746670394,0.31441161547828467,0.3306141394542707,0.3350446110424822,0.33403962600046927,0.35075056385983255,0.3437947742198707,0.3231680554322156,0.3324035083617645,0.3123832578591131,0.32209452481065715,0.2998346707240771,0.3357829030108343,0.31654589565035796,0.31461801168368714,0.320268558126853,0.3451700895302069,0.31854411076757744,0.31827236169303963,0.3358968204633933,0.3042164146194276,0.3110814556407419,0.3390240479791965,0.3007621420533597,0.32381691893317777,0.29806203108981744,0.31211782746248484,0.3237077200033605,0.33078385497469515,0.31793845077856886,0.33204122662641394,0.3336627289369213,0.32009963427214416,0.3404649388273798,0.31646544253255116,0.2937546187657775,0.31787348240157776,0.31396917955021325,0.33391149107246126,0.3382427300742137,0.3360235105093593,0.32227785106659207,0.33792942242639973,0.3413199668363764,0.3233167107029269,0.33856070190157855,0.3351539432940084,0.35684459169718247,0.3142608042920591,0.30451969267502726,0.32735683923319414,0.34437211654467664,0.3223698667760983,0.329455389028633,0.31576301852769845,0.3480006280087514,0.3079125916508783,0.2989151449939105,0.3009058166269363,0.32479624390948636,0.3285552332846821,0.32303030249393283,0.3418711658827668,0.30263857407105227,0.3045464664541465,0.347075977386737,0.34530821991831157
59,0.32081473632978874,0.31973008096419797,0.32563001398388924,0.2919835527301861,0.30464931756919406,0.3086889106195271,0.33652715770652775,0.29572770812068294,0.3286524054509493,0.3410937718409783,0.32748664353282225,0.3154880457684516,0.321319102104606,0.3205781486611419,0.2963608597022917,0.33537945813027437,0.3263060848304235,0.3227149015660868,0.31325615441402843,0.3131115086802829,0.30464127010956094,0.3137441910704995,0.346909372168518,0.2907122720916322,0.3387241552698321,0.3375948327221384,0.33824102087504315,0.327780760293757,0.3284724178979052,0.3281483502643273,0.3267773264247979,0.33583132895269446,0.3325278147781686,0.31436729790849327,0.32085778983242047,0.3430351715065706,0.3336168228705697,0.3330316719149343,0.34110710530394217,0.33723680068260065,0.32874554995876537,0.33100013518751925,0.31226421299543056,0.3164576993829599,0.30043768863261416,0.3253399040426788,0.31816952632111006,0.3157631078719363,0.308642491783767,0.3409992167057415,0.3198570894395428,0.3215968303206388,0.33376662756153525,0.3016978234714824,0.3223447602923403,0.33747614850371005,0.29714861698699235,0.3216738562138665,0.2997531228286091,0.3143521915740626,0.3252959793475859,0.33174447783377115,0.32090012571913956,0.3385316320313881,0.3261717945703483,0.3186605333659446,0.3429635181976062,0.3183769900560897,0.29515714752708727,0.3201415724512043,0.3086306446629753,0.3362461443640144,0.332492085908462,0.33024952023441606,0.3231738591519481,0.34286521258953573,0.3438654510965621,0.32275581462662684,0.33395640003993576,0.33717815065834533,0.35255033627206483,0.3137537093797042,0.30198680352286716,0.3295795351651559,0.34409036602236653,0.3327489675000223,0.33345129751697106,0.31504325003147693,0.334557680651152,0.30946151101951536,0.30910766575494175,0.30469181487339486,0.3318461415176786,0.3319640885653818,0.3218645878412411,0.34537699901111674,0.3146236558976146,0.31300013371306773,0.34634965486657193,0.3506831468820263
60,0.3192188108607322,0.3163839172115474,0.326849509219172,0.2863649678844736,0.30882436714199624,0.3043134518488603,0.3385247809479713,0.29759429602273224,0.32448128744836546,0.34088071801847014,0.3257480652036052,0.31711757749494923,0.3230671428106734,0.3178272262957469,0.2999239349405495,0.33396617553942143,0.31692651508351877,0.31957112366120893,0.3137264512152848,0.30933387669948653,0.28419740917144926,0.31600991610200835,0.33712799964329426,0.2975088861038862,0.32500510788074616,0.33760631206099745,0.33936286240683056,0.32697482309197434,0.3283256388299199,0.3307552087643657,0.32568550792640466,0.33242318556838435,0.330978331354958,0.3154014388575014,0.31590818122422565,0.3415067175927713,0.33680123901522685,0.33388011593901534,0.3338284836256612,0.33083352618146655,0.3224808081938252,0.3336147323519458,0.32218981051133216,0.31332767469739486,0.3016113474196978,0.3285011649311883,0.31826203888554533,0.3164423807818456,0.30733163241437744,0.33578156517930946,0.3179637226299986,0.32280779917645225,0.32750689520666754,0.30108553736124355,0.3189857266940358,0.3293499582267586,0.30130769795024304,0.3226441213333167,0.2979649441579389,0.31236743735095085,0.3250319695829897,0.33550649394733106,0.3209208275450047,0.34489864090498384,0.3267932863711468,0.31650982354914403,0.34722876774969696,0.31968948487773174,0.29639685025497875,0.313383570040946,0.303722154266263,0.3390883686208273,0.3286255054533059,0.3254090849480031,0.31949254155105933,0.34244121032893116,0.3404045505207001,0.3223424553078039,0.33744446939248796,0.3368156468082163,0.35016872999461307,0.31680680443194353,0.31810577401727635,0.3243783034490023,0.33953393110463664,0.3308286326989497,0.3226521565187689,0.31840233933257667,0.33172212646643284,0.30759142467725825,0.31221357907800307,0.3075905554426611,0.32955942011684086,0.3309952696940596,0.3223900199374923,0.3432207495191564,0.3095615352452198,0.31491486781716393,0.3413513205261992,0.3523535128818688
61,0.3207244680190824,0.32056030330527213,0.32981341539355263,0.2802631927299484,0.3074426677184896,0.29617369629550394,0.33620977732383733,0.29593336944504683,0.3345675072349995,0.34168129888572346,0.31556967923337986,0.3128773114545372,0.3217411483811477,0.3234724719496301,0.30203272810548404,0.32970684684062046,0.32093603203792453,0.32540922984835924,0.31400486995893356,0.3125071067759107,0.28602023512712316,0.31725785307138243,0.32896380310925244,0.29083200779985063,0.3270916555223113,0.3425366189622997,0.3344730473260279,0.334856911646067,0.333072496343061,0.3309203154075434,0.33291500944978203,0.32700885408370334,0.328979752656852,0.3132050705700585,0.31258744651253456,0.3455713704115317,0.3372211389206921,0.3312687356972084,0.32616522384410834,0.32681691047198147,0.32102590202942893,0.3295176760534697,0.32135102772717505,0.310591993820175,0.3012478353939259,0.33152076506298733,0.3149012317764636,0.3141423125361521,0.30002675753654934,0.33226297895201534,0.31576430641434217,0.3208188668937818,0.3303185470912599,0.30906132777007683,0.3232707689336045,0.3278462944146458,0.2963588249600382,0.31917594415334977,0.30353054486414266,0.3232720622487385,0.3170636010168215,0.33969236464187413,0.31723147900220655,0.355474518265736,0.32315055856888425,0.31365440025315683,0.3442388200294577,0.3175832866777961,0.29357796609944997,0.31943330027659544,0.30717692552262327,0.326274056380721,0.3232715905138826,0.3321787706001264,0.3221726485026405,0.33515080135924213,0.34702461438718113,0.32121380799119886,0.3332022480345184,0.3267145452281142,0.32554577710642446,0.3120576937676251,0.31951633540897995,0.3234834193284916,0.33882454130257367,0.32914984443939327,0.3261503346021701,0.3159029904014358,0.33999165682782345,0.3070774373311427,0.3171389208401836,0.31337894578909925,0.3265594801681472,0.3198565739735942,0.32576936369564347,0.34030051897825536,0.29856692217021435,0.3136243351085831,0.33475647404442854,0.34820430199913865
62,0.3322628734396147,0.32084047955359196,0.32412497885570735,0.2815048330231592,0.31369762525743694,0.3022464807685889,0.334180002613797,0.29958763132803823,0.32287187834927733,0.33634003286006553,0.3150047323421086,0.3166469547135544,0.32437149591669445,0.3184857875033853,0.306407631464218,0.33317222011494996,0.3270077619553047,0.3279343649947094,0.3136196028506955,0.3136933771275706,0.28904844543135805,0.3292785114673756,0.3254854649668337,0.30286913785867087,0.3275518990408159,0.3419640687128254,0.3394460063655438,0.33680490352700865,0.32589780194986606,0.3317113977407743,0.3310323043086316,0.33189234401405365,0.3253692003336822,0.3084019248820121,0.3172656923861947,0.33799856041716647,0.34231705672856005,0.33870288323330255,0.3177285273538385,0.32662251725963276,0.3156309359260277,0.34237466869484157,0.32801066567994164,0.30741172191692767,0.3022543084094865,0.32586415214777953,0.30608977642393764,0.3194074890874205,0.294072485683487,0.3310488659364938,0.320976304832568,0.3223922651524102,0.322085733926542,0.31160105087381085,0.32027176683909697,0.321890914263915,0.29772672240598674,0.3203209898500485,0.3138044254106903,0.32052638502868774,0.31645961420207236,0.33760460819137383,0.31640818389909703,0.3443338805181211,0.3206481853413691,0.31225526988346425,0.3474594559692544,0.3147500211261958,0.31193639548512775,0.3210247096660215,0.30413153614019733,0.329100286283247,0.30946105597136575,0.33825287612328625,0.32443825441147833,0.3324060956457823,0.34377362394887195,0.325138719976069,0.32453440785695425,0.3225004292268908,0.32491780390556324,0.31694667131550436,0.31822232473003453,0.3381194832307618,0.3418088426788512,0.32662701829410895,0.3335037979370246,0.3160312171894831,0.33882914230704253,0.3015813297565158,0.31251406517245517,0.327271235879521,0.33015957751247316,0.30942274524328706,0.33222097160634134,0.33615774986495345,0.2883841861912973,0.32333815485612827,0.33385743905985843,0.3459411928963535
63,0.3345592744097567,0.3208711908696128,0.326487119408707,0.28671740995898476,0.3151757952461579,0.3038087612409658,0.33597672930218103,0.3009449778875795,0.32174749415370074,0.3361898260875245,0.31512954018112305,0.32936043742102583,0.3257489204903201,0.3218843438786047,0.3099981637971131,0.3315008551806189,0.32751206979932307,0.32585063927353647,0.32615608953559133,0.31692219099439733,0.2903522868208872,0.33753622160808316,0.3176648150761113,0.2986305341231962,0.31561671994280016,0.34159847114188285,0.34280343624509413,0.33666729919336047,0.32893273182987576,0.33148451561989883,0.33032208356594683,0.33169355912632825,0.3216947300718885,0.3140506274366158,0.31219400915996637,0.3494198046612535,0.34510027790493736,0.3335324494419615,0.31669267268278756,0.324421277954093,0.31466988439476773,0.34575715665519224,0.32164275138453874,0.3111539884386542,0.30892081588402504,0.33576107577186376,0.3055244931133122,0.3116431149410755,0.29238552918469163,0.3206542128262918,0.32064114901195984,0.33072095189524287,0.3175599901954287,0.31806720712553216,0.3165946917147006,0.3239815641110762,0.3064024544628452,0.3139763854542613,0.3111359138930603,0.31584330449987225,0.3100362684445414,0.3319920047959194,0.3144326343214351,0.34321597089169126,0.3222160587170204,0.3213457671653419,0.3440394167132408,0.3213809619113196,0.3226111114808645,0.3246598720699626,0.29675123424256505,0.3266588965292568,0.30895418627356724,0.34195475429526623,0.327288455145815,0.329026381664843,0.32970276472449805,0.32340228982311253,0.3247513406763532,0.32033242585723964,0.3344837857218078,0.31754546132966716,0.31597792119270923,0.3479718393998366,0.3421797008701325,0.32435532386795785,0.33064980982996833,0.3278225078518778,0.3364883097135894,0.30907645900048697,0.31252102243716,0.33151023069260244,0.33129983329572366,0.3125359236925478,0.3380018164489177,0.3390053777741163,0.28921367176869334,0.3199120265461595,0.3339679086997235,0.348676363268765
64,0.3310570288064071,0.32864190354002265,0.32603380638374696,0.2969817539366152,0.3289960925828036,0.29981016495589424,0.33786945144874203,0.30316439209206403,0.32466648110705204,0.3211710253723447,0.3125298451446704,0.3300528258860494,0.3259710647690758,0.3264205434948929,0.32047969450365016,0.3343199029321086,0.33199699830932894,0.33078955622419814,0.3256873688432812,0.31910634375300356,0.3019898688643765,0.33199619653285095,0.30843953060710294,0.3021396669312688,0.305717767342907,0.3412603122848942,0.3422427914028099,0.3404018819204586,0.3288698597549147,0.33785695722467335,0.33615384078470517,0.3323604459300786,0.32682681379972334,0.30961211367655384,0.3155604247370952,0.3515014468082337,0.3485525950980815,0.33143624551642636,0.31572564664124986,0.326492304807836,0.3202431201360426,0.3392409740167314,0.32802432840509144,0.31887831567487834,0.31656671580495366,0.33897760618852874,0.3085967977808817,0.3149695137876488,0.2961553885719176,0.3299030987845575,0.32584104203748826,0.3297726098734697,0.309468180800204,0.32310118294443735,0.3109827211900416,0.3228263525852185,0.31239001285785445,0.31158067744335505,0.3131916576576209,0.31311840536825064,0.3096868438579544,0.3335484811942693,0.30563639164332923,0.3424543350545893,0.3210574141408623,0.3249248251109731,0.33615389283206143,0.3096103556264239,0.3312218741822945,0.3319492996971047,0.2931596675517075,0.3314537648381187,0.3186485139792106,0.33784319821755376,0.32805230876095604,0.3292930360474672,0.3268342822413758,0.32801702660511484,0.33138789540824454,0.3184477347611664,0.3321291478444485,0.3230108412642083,0.3106151707912874,0.34440543780584887,0.34209364319013347,0.31721822348771905,0.33106361428616027,0.325195604847378,0.33513406367054244,0.3110513972351659,0.31601687558566693,0.34188758783171236,0.3307205580795519,0.32078703639603756,0.3425684706263199,0.3365687831376312,0.2993302569702895,0.31691964505507136,0.32520144257616507,0.34639281136736416
65,0.32754351128500264,0.3339407872152266,0.32922119819550727,0.2971610436368285,0.3316267496947348,0.2986080333132296,0.3325545851350678,0.30261351692037186,0.32590057291818353,0.31410936375990595,0.3070546864542193,0.3284692378441162,0.32439612344248564,0.31968810349013105,0.32660572211673866,0.3317650585217418,0.32520274488474843,0.3419453680513961,0.32873876045775685,0.32778308508109755,0.29243506971022193,0.32148890015171316,0.3050070697651246,0.30387273343701116,0.30829434995245897,0.3379627590599939,0.33897771206510846,0.33679166588052206,0.33836863954777974,0.34464893352204784,0.32926857422562156,0.33284232730909147,0.32422697399205797,0.3097014626217419,0.3061338863231282,0.3556676021794004,0.347830201193155,0.329605974557557,0.32039921474348343,0.3272950645785154,0.3220166539097637,0.33716494022154603,0.3206620159170323,0.3130368502633161,0.3167537754738381,0.33514696995496607,0.30667346161422426,0.3236788843162148,0.293464358924186,0.3278836970681835,0.3280623577359665,0.3285939989912361,0.30671931823200876,0.32680045495134724,0.31813082842453344,0.3185323281062843,0.31263487101503895,0.31466753946927273,0.3131323144688852,0.3100642298318058,0.3209856375078954,0.335273494221141,0.31090782283144025,0.33573238591576526,0.33349433449028276,0.32748340500997297,0.33130319806562514,0.3120692281129082,0.32633932652730085,0.33743708489122565,0.2918254659043815,0.3400404125547756,0.3146233839832025,0.3384652475496875,0.3390554960817771,0.3279269280524883,0.32773903888441847,0.3246486767349752,0.3378115780680143,0.3252501340875361,0.3387622357238976,0.3185443369501624,0.3096515366816479,0.3365967206351618,0.3397111229721904,0.31674548520560636,0.32554403483074845,0.3268649043326345,0.3271675226124285,0.31387153278112906,0.3169198566012276,0.3463297690808958,0.3228778597365105,0.31354913311127885,0.34142498595924475,0.33795292085136164,0.30434746771701315,0.3194974251364767,0.32362616779327846,0.3538523737009009
66,0.31956049227675265,0.3338398263244763,0.3401558955965904,0.29489538277527283,0.3362898937078452,0.3056786318623669,0.33001839758945894,0.30870740230996796,0.3280033705927319,0.31092449789247406,0.30672396787897305,0.33005919461582367,0.3291046119668065,0.3236628564215535,0.32117859712574115,0.3239836399440474,0.3364825731459249,0.3401671090214572,0.3093742878234327,0.3288534774651043,0.29589297529511266,0.31774176711587127,0.31300797095609245,0.3166659930775651,0.3109487644660217,0.33551254085877297,0.33537960327821037,0.3474332060465354,0.33383905165026373,0.3508645834527094,0.3300931054547792,0.33834708795528906,0.3141510819880028,0.30819115826550114,0.3136584726559414,0.351859245470721,0.345077457643409,0.3324211261580706,0.3178505462471414,0.3317550874722865,0.3241936489796688,0.3274674221563213,0.31773672570625144,0.3256682464442974,0.31394485603459593,0.33213796249677224,0.3081699218094179,0.32730466036764805,0.2884574345449585,0.3305514207335306,0.3317963780695728,0.3295885122079062,0.3092816063938363,0.3265966941430204,0.317984650453955,0.33557121091164327,0.3118083504991289,0.3146367003075944,0.31250939353231233,0.3173838116596933,0.3238155382994746,0.3296122234703783,0.3140228830202427,0.3302636074480467,0.33114000012654793,0.3371087276773222,0.3346155230494933,0.3141482560569994,0.3150695318161132,0.33497225680491594,0.2994989473739736,0.3337684532851285,0.3152929015096672,0.3393874166379884,0.34826132134581245,0.3293894225260801,0.32685335462779586,0.3219427158161975,0.3476439734211461,0.3240859813733371,0.3306691132456573,0.32197528961605976,0.30713780131657187,0.32906375290995415,0.33878076929859263,0.32371938206404766,0.3218239641349578,0.32615802069156147,0.3278978123785474,0.31471003428255384,0.3170545341614239,0.3345208031608376,0.31638861380488237,0.3177506715045192,0.3350405122904686,0.3403125956434788,0.31066935452665717,0.3195019159656706,0.3194123067027817,0.35080440568328625
